medcod;mefcod;mednom;medpres;medcnc;medtip;medpet;medff;medest;medestvta;medfactper;medtranac;medtraloc;medcomp;medps;medcs;medhi;medact;medindvcto;prdpreadq;prdpredist;prdpreope;prdindact;prdstkmin;prdstkmax;prdptorep;prdsit;prdadi;prdfechult;medregsan;preadq_do;predis_do;preope_do;prdtipomed;mednomabr;mednarcot;mnarcot;tiponc;fecultprec;codigo_sig;fechavrs;prdstkprom
40488;;COLORANTE AZUL PATENTADO V x 25 g;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;353500040005;;
40552;;TORNILLO DE TITANIO 2.35 mm x 10 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900301132;;
40554;;APOSITO DE ALUMINA 50 mm x 50 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701410402;;
40555;;APOSITO DE ALUMINA 50 mm x 100 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701410403;;
40556;;APOSITO DE ALUMINA 45 mm x 150 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701410404;;
40557;;APOSITO DE ALUMINA 100 mm x 100 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701410405;;
40558;;APOSITO DE ALUMINA 100 mm x 150 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701410406;;
40605;;PROTESIS TOTAL DE CADERA IZQUIERDA NO CEMENTADA CON CUELLO MODULAR;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900360397;;
40606;;PROTESIS TOTAL DE RODILLA COSTREÑIDA;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900360406;;
40657;;MALLA DE POLIESTER ESTRUCTURA TRIDIMENSIONAL CON COLAGENO 15 mm x 20 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701380200;;
40668;;CATETER PARA CISTOMETRIA DOBLE LUMEN 7 FR x 32 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701850001;;
40696;;BALON DE SILICONA PARA HEMORRAGIA INTRAUTERINA POST PARTO x 500 mL;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;;;;;;;;1;N;16/08/2019;;;;;X;;;;;;495700742528;;
40744;;CATETER BALON EXTRACTOR DE CALCULOS BILIARES TRIPLE LUMEN 16 mm 7 FR 200 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701620323;;
40745;;GUIA METALICA HIDROFILICA PUNTA CURVA 0.035  ? x 1.50 m;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700734141;;
40754;;VACUNA CONTRA DIFTERIA, TETANOS Y TOS FERINA ACELULAR ADSORBIDA (DPTa);1 DOSIS;2,5 Lf + 5 Lf + 8 µg;M;P;INYECTABLE;E;;;;;;_;_;_;1;;65.567428;73.763357;81.950000;;;;;1;N;1/12/2022;;0;0;0;X;;;;;1/12/2022;584300170007;;
40757;;ENDOPROTESIS DE METAL AUTOEXPANDIBLE PARA DUODENO 10 FR 22 mm x 9 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701460342;;
40772;;PINZA BIPOLAR PARA SELLADO DE VASOS CON CUCHILLA DE CORTE DE 5 mm X 37 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100091457;;
40779;;BOMBA DE INFUSION ELASTOMÉRICA FLUJO CONTINUO 100 mL DESCARTABLE;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701290087;;
40780;;TORNILLO CANULADO 7 mm ROSCA DISTAL 16 mm x 75 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900301071;;
40785;;ALBUMINA;100 DET;;I;_;KIT;_;;;;;;_;_;_;1;S;35;39.375000;43.750000;;;;;1;N;28/05/2023;;0;0;0;X;;;;;28/05/2023;351100020555;;
40799;;PROTESIS BIPOLAR DE CADERA 43 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900360405;;
40803;;VALPROATO SODICO (TABLETA DE LIBERACION MODIFICADA);;500 mg;M;P;TABLETA;_;;;;;;_;_;_;1;;0.438122;0.492887;0.540000;;;;;1;N;1/07/2022;;;;;X;;;;;1/07/2022;580500120025;;
40806;;CATETER DOBLE LUMEN PARA CISTOMETRIA Nº 10;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700190383;;
40807;;CATETER DOBLE LUMEN PARA CISTOMETRIA Nº 6;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700190569;;
40825;;AZUL DE TRIPAN;1 mL;600 µg/mL;I;_;SOLUCION;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496700090021;;
40839;;PLACA LCP DE 6 AGUJEROS 2.7 MM/3.5 MM PARA HUMERO DISTAL LATERAL IZQUIERDA ANGULO VARIABLE;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900221376;;
40840;;PLACA LCP DE 9 AGUJEROS X 2.7/3.5 mm PARA HUMERO DISTAL MEDIAL ANGULO VARIABLE;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900221377;;
40956;;JABON GERMICIDA ESPUMA X 800 mL;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;139200100169;;
40966;;POLVO PARA OSTOMIA X 25 g;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700742962;;
41006;;APOSITO DE PIEL DE CERDO LIOFILIZADO 8 cm X 15 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701410407;;
41074;;APOSITO DE ALGINATO DE CALCIO 2 cm X 30 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701410370;;
41075;;MANTA TÉRMICA PEDIATRICA 56 cm X 89 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495500020615;;
41079;;FLUFENAZINA DECANOATO;1 mL;25 mg/mL;M;P;INYECTABLE;E;;;;;;_;_;_;1;;3.254131;3.660897;4.060000;;;;;1;N;1/09/2022;;;;;X;;;;;1/09/2022;584800690004;;
41101;;FILTRO DE INSPIRACION REUSABLE PARA VENTILADOR VOLUMÉTRICO PURITAN BENNET COD. REF. 407460000;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;493700190318;;
41157;;PLACA LCP DE 6 AGUJEROS X 3.5 mm PARA TIBIA PROXIMAL LATERAL;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900221378;;
41159;;PLACA DE TITANIO ANGULADA EN L DE 6 X 18 AGUJEROS DE 2.7 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900220265;;
41170;;LLAVE PARA TIPS DE FACOEMULSIFICADOR;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496600090139;;
41174;;GLICLAZIDA (TABLETA DE LIBERACION MODIFICADA);;60 mg;M;P;TABLETA;E;;;;;;_;_;_;1;;2.8;3.150000;3.500000;;0;0;0;1;N;26/12/2022;;0;0;0;X;;;;;26/12/2022;584000030002;;0
41252;;CANASTILLA EXTRACTORA DE CALCULOS 1.6 cm X 3 FR X 120 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100134066;;
41262;;TORNILLO ESPONJOSO ROSCA PARCIAL 6.5 mm X 65 mm;UNIDAD;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900370210;;
41286;;CATETER MULTIPROPOSITO VERTEBRAL 6 FR X 100 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701500061;;
41289;;CATETER BALON PARA ANGIOPLASTIA PERIFERICA 8 FR X 12 mm X 40 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701620328;;
41293;;PINZA DE BIOPSIA PARA LITOTRIPTOR ELECTROHIDRAULICO;UNIDAD;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100093406;;
41294;;CATETER DE ACCESO E INTRODUCTOR PARA LITOTRIPTOR ELECTROHIDRAULICO UNIDAD;UNIDAD;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100134069;;
41339;;GUANTE PARA EXAMEN DESCARTABLE DE NITRILO SIN POLVO TALLA M X 100;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;16.7;18.787500;20.880000;;;;;1;N;14/11/2019;;;;;X;;;;;;495700280141;;
41340;;GUANTE PARA EXAMEN DESCARTABLE DE NITRILO SIN POLVO TALLA S X 100;100 UNIDADES;;I;_;UNIDAD;_;;;;;;_;_;_;1;;18.2;20.475000;22.750000;;;;;1;N;1/12/2022;;;;;X;;;;;1/12/2022;495700280140;;
41350;;LANCETA DESCARTABLE RETRACTIL 28 G X 1.5 mm;;;I;_;UNIDAD;_;1;;;;;_;_;_;1;;100;112.500000;125.000000;;;;;1;N;22/10/2020;;;;;X;;;;;;512000370032;;
41363;;COMPRESA DE GASA QUIRURGICA 15 cm X 50 cm X 5;UNIDAD;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495700743173;;
41364;;GUANTE PARA EXAMEN DESCARTABLE DE NITRILO SIN POLVO TALLA S;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;1;1.125000;1.250000;;;;;1;N;1/08/2020;;0.14;0.1575;0.18;X;;;;;;495700280143;;
41365;;SONDA DE GASTROSTOMIA DE SILICONA 24 FR CON BALON;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701590011;;
41387;;HORMONA TIROXINA (T4) TOTAL (MÉTODO QUIMIOLUMINISCENCIA) X 100 DETERMINACIONES;UNIDAD;;I;_;UNIDAD;_;;;;;;_;_;_;1;S;1400;1575.000000;1750.000000;;;;;1;N;05/05/2023;;0;0;0;X;;;;;05/05/2023;358600090708;;
41430;;PRUEBA RAPIDA PARA VIH SIFILIS;25 DET;;I;_;KIT;E;1;;;;;_;_;_;1;;125.692583;141.404156;157.110000;;;;;1;N;1/10/2022;;;;;X;;;;;1/10/2022;358600092821;;
41434;;OXIGENO MEDICINAL;M3;93 %;M;P;GAS;_;;;;;;_;_;_;1;;17;19.125000;21.250000;;;;;;;20/02/2022;;;;;X;;;;;27/12/2021;580100160014;;
41457;;PLACA REABSORBIBLE CON 8 AGUJEROS SISTEMA 1.5;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900221393;;
41458;;TORNILLO CORTICAL REABSORBIBLE 1.5 mm X 6 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;;;
41485;;GUANTE PARA EXAMEN DESCARTABLE DE NITRILO SIN POLVO TALLA L;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0.32;0.360000;0.400000;;;;;1;N;1/03/2022;;;;;X;;;;;1/03/2022;495700280146;;
41488;;GUANTE PARA EXAMEN DESCARTABLE DE NITRILO SIN POLVO TALLA M;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;1;1.125000;1.250000;;;;;1;N;1/08/2020;;0.14;0.1575;0.18;X;;;;;;495700280145;;
41492;;PLACA DE RECONSTRUCCION MANDIBULAR DE TITANIO DOBLE ANGULO 5 + 15 + 5 AGUJEROS X 2.4 mm MAXILAR INFERIOR;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900221388;;
41553;;TORNILLO DE COMPRESION AUTOPERFORANTE HCS 2.4 mm X 26 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900301150;;
41560;;ELECTRODO DE ASA LEEP DE 20 mm X 20 mm X 12 cm CON ALAMBRE DE TUNGSTENO;;;I;_;UNIDAD;S;;;;;;_;_;_;1;S;120;135.000000;150.000000;;;;;1;N;31/01/2023;;0;0;0;X;;;;;31/01/2023;493700180197;;
41561;;ELECTRODO DE ASA LEEP DE 15 mm X 15 mm X 12 cm CON ALAMBRE DE TUNGSTENO;;;I;_;UNIDAD;S;;;;;;_;_;_;1;S;120;135.000000;150.000000;;;;;1;N;31/01/2023;;0;0;0;X;;;;;31/01/2023;493700180200;;
41604;;TORNILLO DE BLOQUEO 3.5 mm X 42 mm;;;I;_;KIT;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900301149;;
41606;;ANTEOJOS PANORAMICO V/INDIRECTA CLARO ABC;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;5;5.625000;6.250000;;;;;1;N;1/05/2020;;5;5.625;6.25;X;;;;;;805000010003;;
41631;;APOSITO DE HIDROFIBRA CON PLATA IONICA 1.2 % + ACIDO ETILENEDIAMINETETRA ACETICO (EDTA) + CLORURO DE BENZETONIO  (B;5 cm X 5 cm;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701410371;;
41632;;APOSITO DE HIDROFIBRA CON PLATA IONICA 1.2 % + ACIDO ETILENEDIAMINETETRA ACETICO (EDTA) + CLORURO DE BENZETONIO (Be;10 cm X 10 cm;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701410372;;
41633;;APOSITO DE HIDROFIBRA CON PLATA IONICA 1.2 % + ACIDO ETILENEDIAMINETETRA ACETICO (EDTA) + CLORURO DE BENZETONIO (Be;15 cm X 15 cm;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701410373;;
41660;;CLAVO CÉFALO MEDULAR BLOQUEADO PARA FÉMUR DE TITANIO 135° X 11 mm X 340 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900390131;;
41676;;LANCETA DESCARTABLE NO RETRACTIL 23 G;;;I;_;UNIDAD;E;;;;;;_;_;_;1;;0.202016;0.227268;0.250000;;;;;1;N;12/06/2020;;0.202016;0.227268;0.25;X;;;;;;512000370036;;
41678;;LANCETA DESCARTABLE NO RETRACTIL 30 G;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0.202016;0.227268;0.250000;;;;;1;N;1/07/2020;;0.202016;0.227268;0.25;X;;;;;;512000370038;;
41694;;LANCETA DESCARTABLE RETRACTIL 23 G GRADUABLE X 1.3 mm, 1.8 mm , 2.3 mm;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;0.465;0.523125;0.580000;;;;;1;N;7/04/2020;;0.465;0.523125;0.58;X;;;;;;512000370052;;
41695;;LANCETA DESCARTABLE RETRACTIL 23 G GRADUABLE X 1.3 mm, 1.8 mm , 2.3 mm X 200;;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;134;150.750000;167.500000;;;;;1;N;13/05/2021;;;;;X;;;;;;512000370053;;
41699;;CATETER BALON DILATADOR DE VIAS BILIARES 7.4 FR X 240 cm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701620453;;
41700;;CATETER ERCP 5.4 FR X 215 cm PUNTA ESTANDAR GUIA 0.035 in;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701550007;;
41701;;CATETER ERCP 5.4 FR X 215 cm PUNTA FINA GUIA 0.035 in;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701550008;;
41702;;PINZA DE BIOPSIA PARA GASTROSCOPIA SIN AGUJA X 155 cm DE LONGITUD;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100093398;;
41736;;LANCETA DESCARTABLE RETRACTIL 0.8 mm X 2.0 mm;;;I;_;UNIDAD;E;;;;;;_;_;_;1;;0.45;0.510000;0.560000;;;;;1;N;28/04/2022;;;;;X;;;;;28/04/2022;512000370054;;
41744;;MALLA DE TITANIO 90 mm X 90 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495701380172;;
41766;;FIJADOR EXTERNO DE FEMUR;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900330098;;
41767;;HORMONA LUTEINIZANTE (LH);100 DET;;I;_;UNIDAD;_;;;;;;_;_;_;1;S;950;1068.750000;1187.500000;;;;;1;N;05/05/2023;;0;0;0;X;;;;;05/05/2023;351100020204;;
41773;;COLORANTE EOSINA A X 25 g;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;63;70.875000;78.750000;;;;;1;N;21/09/2022;;;;;X;;;;;21/09/2022;351000040325;;
41822;;CREATINA QUINASA CK-MB CINETICA X 100 DETERMINACIONES;100 DET;;I;_;KIT;_;;;;;;_;_;_;1;S;1340;1507.500000;1675.000000;;;;;1;N;05/05/2023;;0;0;0;X;;;;;05/05/2023;351100021016;;
41826;;SONDA PARA LITOTRIPTOR ELECTROHIDRAULICO 1.9 FR X 375 cm;UNIDAD;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;495100134125;;
41837;;TORNILLO DE COMPRESION AUTOPERFORANTE HCS 2.4 mm X 24 mm;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;0;0.000000;0.000000;;;;;1;N;16/08/2019;;;;;X;;;;;;496900301030;;
41842;;DOLUTEGRAVIR + LAMIVUDINA + TENOFOVIR;;50 mg + 300 mg + 300 mg;M;P;TABLETA;E;;;;;;_;_;_;1;;0.907531;1.020972;1.130000;;;;;1;N;5/11/2021;;0.722032;0.812286;0.9;X;;;;;;582400540001;;
41906;;KIT DE DETECCION DE TUBERCULOSIS Y RESISTENCIA A RIFAMPICINA AUTOMATIZADO X 50 DETERMINACIONES;50 DET;;I;_;KIT;S;1;;;;;_;_;_;1;;3400;3825.000000;4250.000000;;;;;1;N;11/02/2021;;;;;X;;;;;;355800020338;;
42003;;CLORHEXIDINA (ESPUMA) DISPOSITIVO DISPENSADOR CIRCUITO CERRADO;1 L;4 g/100 mL;M;_;SOLUCION;_;;;;;;_;_;_;1;;45;50.625000;56.250000;;;;;1;N;22/08/2022;;;;;X;;;;;22/08/2022;563600220060;;
42072;;ESPARADRAPO HIPOALERGÉNICO DE PLASTICO 1 in X 10 yd;12 CORTES;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;7.5;8.440000;9.380000;;;;;1;N;22/12/2020;;;;;X;;;;;22/12/2020;495700250354;;
42131;;CHAQUETA DESCARTABLE TALLA S;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;4.75;5.343750;5.940000;;;;;1;N;1/07/2020;;4.75;5.34375;5.94;X;;;;;;495500011494;;
42142;;MALATHION 57% (O-DIMETIL-FOSFORODITIONATO DE DIETILMERCAPTO) LIQUIDO;1 L;;I;_;UNIDAD;E;;;;;;_;_;_;1;;22.104;22.104000;22.104000;;;;;1;N;26/03/2020;;;;;X;;;;;;337500070249;;
42165;;PAPEL TERMICO DE IMPRESION 152 mm X 90 m PLEGADO EN Z 150 HOJAS;150 HOJAS;;I;_;UNIDAD;S;1;;;;;_;_;_;1;;14.5;16.312500;18.130000;;;;;1;N;20/01/2021;;;;;X;;;;;;495701230170;;
42251;;UREA CINETICA;X 50 DETERMINACIONES;;I;_;UNIDAD;_;1;;;;;_;_;_;1;;55;61.875000;68.750000;;;;;1;N;26/12/2022;;;;;X;;;;;26/12/2022;351100021190;;
42272;;PRUEBA RAPIDA PARA HEPATITIS C;40 DET;;I;_;KIT;E;;;;;;_;_;_;1;;133.690143;150.401411;167.110000;;;;;1;N;1/12/2022;;;;;X;;;;;1/12/2022;358600092184;;
42277;;PRUEBA RAPIDA PARA HELICOBACTER PYLORI EN SUERO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;S;5;;;;;;;1;N;20/09/2023;;0;0;0;X;;;;;20/09/2023;358600091308;;
42535;;DOSAJE DE MIOGLOBINA;DETERMINACIONES;;I;_;UNIDAD;_;;;;;;_;_;_;1;S;13.5;15.187500;16.870000;;;;;1;N;05/05/2023;;0;0;0;X;;;;;05/05/2023;351100020083;;
42641;;HEPATITIS B ANTICUERPO ANTICORE TOTAL AUTOMATIZADO;DET;;I;_;UNIDAD;_;;;;;;_;_;_;1;S;13;14.625000;16.250000;;;;;1;N;05/05/2023;;0;0;0;X;;;;;05/05/2023;358600093576;;
42642;;HORMONA INSULINA X 100 DETERMINACIONES;X 100 DETERMINACIONES;;I;_;UNIDAD;_;;;;;;_;_;_;1;S;1600;1800.000000;2000.000000;;;;;1;N;05/05/2023;;0;0;0;X;;;;;05/05/2023;351100020471;;
42982;;SELLANTE DE FOSAS Y FISURAS FOTOCURABLE;2 g;;I;_;KIT;_;;;;;;_;_;_;1;S;78;;;;;;;1;N;20/08/2023;;0;0;0;X;;;;;20/08/2023;492900430027;;
43062;;PINCEL DE USO DENTAL DESCARTABLE;X 100;;I;_;UNIDAD;_;;;;;;_;_;_;1;;8.75;9.840000;10.930000;;;;;1;N;14/11/2019;;;;;X;;;;;;492900120874;;
43064;;CEMENTO POLICARBOXILATO POLVO + LIQUIDO;25 g /17.5 mL;;I;_;KIT;_;;;;;;_;_;_;1;;16.65;18.731250;20.810000;;;;;1;N;26/11/2019;;;;;X;;;;;;492900380033;;
43105;;MANDILON DESCARTABLE;;;I;_;UNIDAD;_;1;;;;;_;_;_;1;;8.8;9.900000;11.000000;;;;;1;N;20/01/2021;;;;;X;;;;;;495500011443;;
43121;;CLORHEXIDINA GLUCONATO 2 g/100 mL SOLUCION CON DISPENSADOR DE CIRCUITO CERRADO 1 L;1 L;;M;_;SOLUCION;E;;;;;;_;_;_;1;;40;45.000000;50.000000;;;;;1;N;1/09/2022;;;;;X;;;;;1/09/2022;583600220066;;
43157;;HORMONA TRIYODOTIRONINA (T3) TOTAL;100 DET;;I;_;UNIDAD;_;;;;;;_;_;_;1;S;1400;1575.000000;1750.000000;;;;;1;N;05/05/2023;;0;0;0;X;;;;;05/05/2023;351100020426;;
43158;;VITAMINA B12 QUIMIOLUMINISCENCIA X 100 DETERMINACIONES;;;I;_;UNIDAD;_;;;;;;_;_;_;1;S;2390;2688.750000;2987.500000;;;;;1;N;05/05/2023;;0;0;0;X;;;;;05/05/2023;351100021069;;
43353;;HORMONA ESTRADIOL;100 DETERMINACIONES;;I;_;KIT;_;;;;;;_;_;_;1;S;950;1068.750000;1187.500000;;;;;1;N;05/05/2023;;0;0;0;X;;;;;05/05/2023;351100020196;;
43358;;KIT RESINA FOTOCURADO DE 4 g x 4 JERINGAS;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;465.75;523.968750;582.190000;;;;;1;N;1/06/2020;;;;;X;;;;;;492900130092;;
43395;;CLORHEXIDINA (ESPUMA) 2 g/100 mL SOL DISPOSITIVO DISPENSADOR CIRCUITO CERRADO;1 L;;M;_;SOLUCION;_;;;;;;_;_;_;1;S;55;;;;;;;1;N;31/10/2023;;0;0;0;X;;;;;31/10/2023;583600220059;;
43748;;ABACAVIR + LAMIVUDINA;;120 mg + 60 mg;M;P;TABLETA;E;;;;;;_;_;_;1;S;0.554876;;;;;;;1;N;20/08/2023;;0;0;0;X;;;;;20/08/2023;582400410002;;
43815;;CARETA PROTECTORA DE POLICARBONATO;UNIDAD;;I;_;UNIDAD;_;;;;;;_;_;_;1;;14;15.750000;17.500000;;;;;1;N;1/06/2022;;;;;X;;;;;1/06/2022;805000030125;;
43816;;PANTALON DESCARTABLE TALLA S;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;4.5;5.062500;5.630000;;;;;1;N;1/07/2020;;4.5;5.0625;5.63;X;;;;;;495500011269;;
43830;;MOLDE PARA DENTADURA SUPERIOR DE ALUMINIO;;;I;_;UNIDAD;_;;;;;;_;_;_;1;;14;15.750000;17.500000;;;;;1;N;26/03/2020;;;;;X;;;;;;492900120511;;
43831;;PAPEL TOALLA HOJA SIMPLE INTERFOLIADO BLANCO;200 HOJAS;;I;_;UNIDAD;_;;;;;;_;_;_;1;;4.98;5.602500;6.230000;;;;;1;N;26/03/2020;;;;;X;;;;;;139200160327;;
43843;;KIT PARA DIAGNOSTICO CUALITATIVO SARS-CoV-2 (INCLUYE CONSUMIBLE);;;I;_;KIT;_;;;;;;_;_;_;1;;92.8;104.400000;116.000000;;;;;1;N;9/09/2022;;;;;X;;;;;9/09/2022;358600093992;;
43863;;PRUEBA RAPIDA COVID-19 IgG/IgM;DETERMINACION;;I;_;KIT;E;;;;;;_;_;_;1;;20.7;23.287500;25.880000;;;;;1;N;1/07/2020;;18.18144;20.45412;22.73;X;;;;;;351100021209;;
